artist,genre,title,album,lyrics,labels
Wu-Tang Clan,Hip-Hop,Can It Be All So Simple / Intermission,Enter the Wu-Tang (36 Chambers),got get thidă fuckinge loot baby got get thidă loot Back remember Back days shit everything smooth calm shit like bon nigga man god man saying Back like fucking line man favor shit god polo shit everything everythinge lovely get fuck rain nigga shit fuck sine drac lume vremurile bun lume vechim vorbimă vremurile bun spune duce spune tehnic os rahat porni cunoaște nume arunca acum acum rae primi farfuriu acum nebun vrea primi blaow haid haid Pops fiend since shit blood stre lif grimy Behi day onă growing ghetto Weed fiend jetting doubt god got crazy clout pushing big joint filthy stacked Better Watch back caune thesă fiends got acum primi mansardă solid rock sări glume joc lua pul pune sigur gat nod mamă rae drac dedicat jeep croazieri teren simplu dedica dedică sine putea simplu dedica mpv phat lovi duet rae sine lovitură nod alerga pat rahat fierbinte prefera spectacol loc perete cameră prim merge aur vrea lamp vrea reflectoarelor pulă noaptea vrea iaht phat suficient merge plantez propriu cultură sess vis mare loc trebui relaxă capabil sine deoarece timp schimbă sine lume timp schimbă types calls pressuru settlinge lesser god left lessons dresser bloom new way continua mak mor hits rae sunshine Plays major parte daytime peace manki ghostfac carry black nigga word like like thidă start top like like dude vrea vrea joca vedea sta acolo vrea duce inspectah asemenea spune arleh raekwon rahat minuna udă gură metodă metodă nebun rahat primi Fumede fasole Caz spune practic fumă spune practic om psihopat primi murdar nici_un stil ol murdar ghostface killah killah spune vedea acum spune rza clan rimele indiferent g geniu coloan rahat sine geniu explicativ cap spune spune sine cap spune spune obiectiv final industrie putea spune spune moment acum doare mic ajunge merge spune acum laudă wu Wu primi lume vrea auzi spune direct jos obiectiv merge afacer om spune afilieză propriu rahat spune repede spune gust crud spune,"['Nostalgia', 'Power']"
Garth Brooks,Country,The Dance,Garth Brooks,privind memorie dans stel lume dreptate putea spune revedere acum bucură sine vrea merge bine putea rată durere trebui dans spune rege spune rege acum rege rege bucură sine vrea merge bine putea rată durere trebui ratz dans bine putea rată durere trebui ratz dans,"['Calmness', 'Nostalgia', 'Sadness', 'Tenderness']"
Catatonia,Rock,Karaoke Queen,Equally Cursed and Blessed,tedium overcom melody bli key oni touch need rush alibi brings round easily eight clock tak leav donă gon na karaoke queen see gon na tak plăcea rather three minut song last long vrea duce loc bun scuz descurc carisma ceas conta vrea gata gon na vrea vrea karaoke vrea duce loc vrea lua dansa condamnă scenă apostrof ceas vrea gata gon na vedea gon na duce loc melodie vrea duce loc dans vrea aprecier microfon dansa dansa sha sha dansa dansa dansa sha sha dansa dansa dansa sha sha dansa dansa dansa sha,"['Joyful activation', 'Nostalgia', 'Power', 'Solemnity']"
Catatonia,Rock,Valerian,Equally Cursed and Blessed,nici_un nici_un arunca fire vrea merge acolo merge merge acolo nume ies linie vre linie mare mare pas ynys liber vrea merge acolo merge merge timp nume părea loc caz caz linie deget mare deveni nedorit drum mare drum mare val mare vrea merge acolo merge merge nume vrea merge acolo merge merge nume nume,"['Nostalgia', 'Sadness', 'Solemnity', 'Tenderness', 'Tension']"
Shania Twain,Country,Forever and for Always,Up!,ohh putea auzi inimă acum putea auzi tare putea vrea putea auzi cuvânt spune putea totdeauna nici_un vrea trezi acum nici_un vrea inimă auzi dor putea simți dragoste inimă nici_un caz nici_un las pleca acum nici_un cale nici_un caz vrea vedea vrea totdeauna vrea still see look onă still see look onă really loves still feel way want onă would put anything else world still see love still see love eyes still see love way way letting go way way never see day Caus keeping forever always vrea trezim dulce totdeauna vrea vrea Trezim dulce vrea totdeauna copil totdeauna,"['Joyful activation', 'Solemnity', 'Tenderness']"
The Mission UK,Rock,Heaven On Earth,Children,du mare du mare cer val pluti val lună vino cere vrea promi sine perna somn ochi somn ochi moment inimă timp vis vrea cer promit vrea cer promit uma vină simți copil copil interior vrea atinge cer cer copil totdeauna cer dragoste cer promit rugă venerr cerur,"['Calmness', 'Tenderness']"
Ice Cube,Hip-Hop,Check Yo Self,The Predator,efx direct canalizare obligatoriu nigge cub nigga mamă bine sin veni furt alarm nefast veni plăcea duce fraier durere majordom vrea spune atinge lucru atinge fapt fapt mothafucka aluat sune aluat nenorocit filmare tip epavă distruge prost truc vrea vrea cub sine juca arunca bitchmade switchbladă lucru Ho asalt stil acum rahat constant fund deputat trimite acum sine rahat acum nume bine alerga control seamă sine verifica sin seamă sine sine sine seamă sine verifica sine everf every seamă sine verifica singur everf sine eruditor everf sine verifica lucru bine loc slug propune trage vrea ghic shit stressing bitch get good ahead keep drawers giving Claps needs applaus time like thidă pop coochie Dead bitch miam hurrican head sprung niggas dugout get fuck cause women like gets respect bitch Better run check self befor wreck self self sin autovehic bitch verifică sine distruga sin bine sin spune sine stric bine stric spune verificare sine verificar verificr verificare verificar cub,"['Power', 'Tension']"
John Denver,Country,Calypso,Windsong,vis ocean clar cristal creast furtunie furios lucra slujbă necunoscut parte parte parte mare loc lucru calypso spune aduce darkness show us way strangers silent world liv land Must learn sea true tid free wi swell things Shown us stories tell calypso sing spirit men served long Well calypso plăcea Things Shown us stories Tell calypso spirit om servi bine,"['Amazement', 'Solemnity', 'Tenderness']"
The Sundays,Rock,Summertime,Static & Silence,om sine bula vrea partener deghi vorbire ochi mare doamnă masculin hello Partener spune dragoste putea timp vrea jos parc sclipi ochi soare jos mondial filmă disperare incolor imaculat voce interior spune timp priv lire sterlin monedă frază vrea pune suflet atinge vorbă soare nevoie timp timp piele pod sine sine sine sine sine acum,"['Amazement', 'Nostalgia', 'Sadness', 'Solemnity', 'Tenderness']"
Jah Cure,Reggae,All by myself,World Cry,lume primi problem continuare sine sin sinu sine vis trezindu parte vrea vedea vrea deschide ochi realitate seamă ona hav mercy think liv another day sit reminisce stood alona nothing call baby girl hold nobody tried mak guilty god easy bein celebritye less heavenly got fakes theși Backstabbers chasin around always dramă Whenever Wanna get arounde momma told long befor ever veni fidel joc geloziu deveni factor bun prieten ocup turneu sine timp constant vrea test greu timp sta singur cameră vorbi voce tare departe auzi viziun izbucni decide puternic drum zidurilor lua timp apel departe iertă lume ridic spune crede nevoie om crede putea acum crede numi propriu consola vinovat dumnezeu putea judeca rs sine timp sine dumnezeu putea judeca,"['Nostalgia', 'Sadness', 'Tension']"
Damian Marley,Reggae,There for You,Welcome to Jamrock,tra tra vexare spirit pierder timp pierza conflict verbal pierdere conflict fizic pierder carne om vrea vrea lume jur shiloh vrea acum totdeauna totdeauna vedea vrea ochi lung ridică vrea veni fapt bun aminti inimă om ochi ridica fapt bun aminti inimă shiloh vrea acolo vrea acolo bun bun corect corect vrea shiloh vrea acolo vrea acolo corect frate vrea corect bine lung picior acolo vrea,"['Calmness', 'Joyful activation', 'Solemnity', 'Tenderness']"
Coolio,Hip-Hop,Fantastic Voyage,It Takes A Thief,plimbare rahat timp fund tip clip suplimentar ochi merge loc lume bilet nici_un nici_un loc bilet bilet nici_un fund bilet nici_un nici_un loc bilet nici_un really matter white vrea black Wanna takă like something tank know Bring ya ya takă heat get ya ass kitchen mission rid fantastic slid slid slippitye slid com along rid fantastic slidă slid hoo rid Valley low enough vrea mountain high tryin plăcea liv lif maybu eat som steak plăcea kids play outside without liven fear driv get away driv still got Worry thos snitch ass niggas searching Looking niggas sam brooklyn try keep faith peoplu sometimes peoplu acting like evil understand running descurca trebui sta argou prime propriu ajuta ajuta bine viu glisare glisare alunecar joc joc părea ciudat lucru naibii schimbat lucrezi fund fund putea hip hop hop repede bloc fraier liber busters joc dulce bine grijă caro vrea na bine gata plimbă glisare diapozitiv diapozitiv diapozitiv diapozitiv viu glisare glisar glisaj bine gata rol plimba corect seamă vrea vrea plimba,"['Joyful activation', 'Nostalgia', 'Sadness', 'Tension']"
The Kinks,Rock,Victoria,Arthur (or the Decline and Fall of the British Empire),long ago lif sex bad called obscan queen lucky land love though poor free shall fight thidă land shall die let sun never iub iub,"['Amazement', 'Nostalgia']"
Rita Marley,Reggae,Who Can Be Against Us,Harambe (Working Together For Freedom),vrea putea putea vrea putea spune spune putea putea opri acum nici_un putea opri acum armă acum jah jah jah jah jah jah jah jah jah jah jah jah jah vrea jah jah jah jah jah jah jah jah jah jah jah jah jah jah vrea us bu us us bu us tell tell bu us us losu thid com thidă far way zion losu thid war us bu us jah us bu us us bu us tell tell putea patrie trebui,"['Joyful activation', 'Power', 'Solemnity', 'Tension']"
The Charlatans,Rock,Tellin’ Stories,Tellin’ Stories,vino vedea vedea spune dragoste sesez seta uita lume merge pagin gol vrea luminos vedea frunză sine vrea luminos vedea frunză sine vrea vrea vedea vrea vedea inimă sine vrea acolo vedea spune dragoste timp sine putea conduce putea conduce continuare vrea vedea vrea vedea vrea vedea vrea vedea inimă meni cimenta sine,"['Nostalgia', 'Tenderness']"
The Cure,Rock,Close to Me,The Head on the Door,oră bolnav dor adormi putea aproape simți frică formă bolnav dor adormi,"['Nostalgia', 'Sadness', 'Tension']"
Run-D.M.C.,Hip-Hop,Jam Master Jay,Run-D.M.C.,pantof joc jock timp zgudui nume drum bun dj scrisor nume timp tăia microfon jam celsius deveni bun trebui vrea rapid practică maestru jam albastr trebui spune bun bun pune fată urlea extacy proaspăt rime petrecer pune lume uimim primi putea prinde nume vrea privire fapt bine responsabil depinde mare picior muta funde vorbimă teren vorbim cer vorbi jos vorbia vorbimă vorbimă vrea vorbia perete vorbi,"['Joyful activation', 'Power', 'Solemnity']"
The Beatles,Rock,While My Guitar Gently Weeps,The Beatles (The White Album),uita dragoste acolo dormi timp chita uita podi nevoie strecor chitar spune dragoste controlă lume observ sine timp chita perverti inversă alertă priv dragoste acolo dormi timp chita uita chitar,"['Sadness', 'Solemnity']"
UB40,Reggae,I’ll Be On My Way,Who You Fighting For?,sun fadinge away end day june light turns moonlight bu Way go hide tears show june light turns moonlight bu way winds blow golden rivers flow way go right wrong true love last Long light turns moonlight bu way winds blow golden rivers flow vrea merge dreptate dragoste dură timp lumină sine lumina lună vrea drum,"['Nostalgia', 'Sadness']"
Martina McBride,Country,Independence Day,The Way That I Am,Well seemed right dawn early light though looked little Worried weak tried pretend drinking daddy left proof cheek eight years old summer always seemed way took fair town Word gets around small small town Said dangerous man proud stood grounde losing end Whispered som everybody way time ran ona white dove sing let Whole world know today day reckoning let right wrong roll stone away let guilty pay sky fourth time firemen Come took names sent county home saying right putea singur vorbi libertate lăsa porumbel alb lăsa lume sine piatr,"['Nostalgia', 'Sadness', 'Solemnity', 'Tension']"
Jah Cure,Reggae,From My Heart,Heart and Soul Riddim,prime sincer leac veni direct inimă speră vrea crede moarte vrea iubire sine vrea termina direct inimă speră vrea crede moarte vre iubire vrea captivă remedier vrea furtun veni putea spel iubire spere crede moarte vrea iubire sine vrea termina direct inimă speră crede moarte vrea iubire sine vrea suna propriu bucuros dragoste vrea plec vrea copil pierde salva vrea inimă sper crede moarte sine direct inimă veni direct inimă speră crede moarte iubire sine vrea putea opri acum poveste dragoste,"['Amazement', 'Joyful activation', 'Tenderness']"
Ziggy Marley,Reggae,I Love You Too,Family Time,iub iub spune iub iub iub iub vrea vrea confort veni vrea merge vrea vrea soare vrea departe vrea spune iubi asemenea urc copac zboara cere pleca jos jos iubi iub spune iub iub iub urca descurca natural spune iub iub iub iub acolo vrea timp parcurs petrece jur curbur deal indiferent lucru sine lucru vrea vrea iubi iub iub gon na spune iubi iub spune iub iub iub iub iub spune iub iub iub iub iub spune iub iub iub,"['Solemnity', 'Tenderness']"
The Who,Rock,Who Are You,Who Are You,trez soho nume spune merge dormi ridica subteran briză sufla aminti pumn bine vrea vrea lua tub rulant clovn muribund serie staniu agita uită unsprezece oră dumnezeu trebui spune drac vrea vrea spune vrea loc umbla dragoste copac inimă simți genunchi scuip canalizare primi putea oricine acum dragoste spune vrea spune spune drac vrea vrea hai spune,"['Amazement', 'Sadness', 'Tenderness', 'Tension']"
The Smiths,Rock,The Boy with the Thorn in His Side,The Queen Is Dead,ghimp parte dragoste putea sine uita ochi putea cuvânt crede acum vrea crede crede acum vrea crede vrea crede timp vrea crede acum vrea crede vrea duce trebui,"['Nostalgia', 'Sadness', 'Tension']"
Jah Cure,Reggae,Unconditional Love,World Cry,amor es amor entiende lo que nadie pued entender see coming next thing know unconditional love looking diamondse digging gold somebody love starting heart remission new beginning six monthsee since got sober new position better decision head corner stor merge imediat spune salut veni lucru dragoste dragoste nici_un diamante aur dragoste necesito nadă nadie agradezco amo paap amo amor vedea veni lucru dragoste dragoste nici_un diamante aur iubire uita merge imediat spune salut veni lucru iubire dragoste căuta nici_un diamante aur iubire vedea veni lucru nadă nadie tengo amo para siempre amo eternalment como amar por eso agradezco amo paap amo amor părea siempre voy amar pară părea siempret,"['Amazement', 'Joyful activation', 'Tenderness']"
